temperature_K,value_W/(m-K)
60,0.00779737677609
61.5279799326,0.00803571501463
63.0948719098,0.008263396011
64.7016668786,0.00848206880388
66.3493810218,0.00869336738114
68.0390564008,0.00889887423652
69.7717616144,0.00910009308043
71.5485924745,0.00929842935618
73.3706726996,0.00949517724006
75.2391546251,0.00969151188693
77.1552199319,0.0098884858373
79.1200803944,0.010087028642
81.1349786462,0.0102879489285
83.2011889663,0.0104919382822
85.3200180848,0.0106995764449
87.4928060095,0.010911337459
89.7209268733,0.0111275964737
92.0057898032,0.0113486370152
94.3488398116,0.0115746585724
96.7515587098,0.0118057844046
99.2154660458,0.0120420694974
101.742120064,0.0122835086113
104.333118694,0.0125300443771
106.990100555,0.0127815753871
109.714745999,0.0130379642165
112.508778169,0.0132990453164
115.37396409,0.0135646326688
118.312115788,0.0138345271143
121.325091433,0.0141085232153
124.414796517,0.0143864155033
127.583185057,0.014668003962
130.832260832,0.014953098545
134.16407865,0.0152415225477
137.580745648,0.0155331146201
141.084422622,0.0158277291992
144.677325398,0.0161252351333
148.36172623,0.0164255122699
152.139955237,0.0167284457581
156.01440188,0.0170339178188
159.987516467,0.0173417967408
164.061811711,0.0176519228246
168.239864311,0.0179640910445
172.524316587,0.0182780301506
176.917878147,0.0185933779743
181.423327606,0.0189096526952
186.043514337,0.0192262198851
190.781360279,0.0195422551666
195.639861779,0.0198567024331
200.622091493,0.0201682276869
205.731200324,0.0204751687414
210.970419417,0.0207754812612
216.343062204,0.0210666819835
221.852526498,0.0213457903592
227.502296639,0.0216092704572
233.295945704,0.0218529756339
239.23713776,0.0220720993723
245.329630187,0.022261136628
251.577276051,0.0224138611899
257.984026539,0.0225233257842
264.553933464,0.0225818928126
271.291151821,0.0225813048117
278.199942419,0.0225128044522
285.284674573,0.0223673142226
292.54982887,0.0221356853614
300,0.0218090237556
