temperature_K,value_W/(m-K)
12,0.151777706183
12.618974382,0.156199330487
13.2698762044,0.160653638381
13.9543523229,0.165138271533
14.6741345399,0.169651974431
15.4310439864,0.17419466616
16.2269957292,0.178767491703
17.064003617,0.183372852669
17.9441853747,0.188014417918
18.8697679623,0.192697115006
19.8430932092,0.19742710378
20.8666237387,0.202211733799
21.9429491998,0.207059487438
23.074792818,0.211979910696
24.2650182866,0.216983533774
25.5166370114,0.222081783438
26.83281573,0.227286889117
28.2168845244,0.232611784514
29.672345246,0.238070006352
31.2028803759,0.243675591685
32.8123623423,0.249442974977
34.5048633174,0.25538688602
36.2846655212,0.261522249562
38.1562720558,0.267864087401
40.1244182986,0.274427423648
42.1940838834,0.281227193777
44.3705052995,0.28827815814
46.6591891407,0.295594820659
49.0659260375,0.303191353519
51.5968053078,0.311081528837
54.2582303641,0.319278658455
57.0569349146,0.327795543192
60,0.336644433101
63.0948719098,0.345837000481
66.3493810218,0.355384327521
69.7717616144,0.365296910623
73.3706726996,0.375584683481
77.1552199319,0.386257060958
81.1349786462,0.397323005687
85.3200180848,0.40879111904
89.7209268733,0.420669757709
94.3488398116,0.432967176557
99.2154660458,0.445691697641
104.333118694,0.458851904368
109.714745999,0.472456858557
115.37396409,0.486516336835
121.325091433,0.50104108116
127.583185057,0.516043056435
134.16407865,0.531535706066
141.084422622,0.547534193929
148.36172623,0.56405561851
156.01440188,0.581119181933
164.061811711,0.598746293102
172.524316587,0.616960580164
181.423327606,0.635787782937
190.781360279,0.655255490585
200.622091493,0.675392683615
210.970419417,0.696229032132
221.852526498,0.717793893919
233.295945704,0.740114946533
245.329630187,0.763216377001
257.984026539,0.787116541266
271.291151821,0.811824993676
285.284674573,0.837338775456
300,0.863637841737
