temperature_K,value_W/(m-K)
75,0.0160598892142
76.6422861491,0.0161238312139
78.3205336821,0.0162313934051
80.0355300508,0.0163781312279
81.7880799499,0.0165601995528
83.5790056947,0.0167742464457
85.4091476068,0.0170173304906
87.2793644083,0.0172868565184
89.1905336252,0.0175805257603
91.1435519985,0.017896297307
93.1393359055,0.0182323584206
95.1788217894,0.0185871017244
97.2629665988,0.0189591077015
99.392748237,0.0193471312258
101.56916602,0.0197500910853
103.793241147,0.0201670616606
106.066017178,0.0205972660811
108.388560523,0.0210400703064
110.761960945,0.0214949776986
113.18733207,0.0219616237483
115.665811906,0.022439770693
118.198563383,0.0229293018316
120.786774896,0.0234302153978
123.431660862,0.0239426179088
126.134462288,0.0244667169219
128.896447359,0.0250028131951
131.718912028,0.0255512922345
134.603180625,0.0261126152452
137.550606481,0.0266873095321
140.562572558,0.0272759583553
143.640492105,0.0278791903219
146.785809313,0.0284976682941
150,0.0291320779373
153.284572298,0.029783115878
156.641067364,0.0304514775826
160.071060102,0.0311378449408
163.5761599,0.0318428736958
167.158011389,0.0325671807004
170.818295214,0.0333113311433
174.558728817,0.0340758258096
178.38106725,0.034861088502
182.287103997,0.0356674537511
186.278671811,0.036495155008
190.357643579,0.037344313512
194.525933198,0.0382149280368
198.785496474,0.0391068658634
203.138332041,0.0400198552408
207.586482295,0.0409534797038
212.132034356,0.0419071746806
216.777121047,0.0428802267744
221.523921891,0.0438717762493
226.374664139,0.0448808231861
231.331623811,0.0459062378243
236.397126766,0.0469467756733
241.573549792,0.0480010978679
246.863321723,0.0490677973557
252.268924576,0.0501454313661
257.792894718,0.0512325606881
263.437824056,0.05232779617
269.20636125,0.0534298527994
275.101212961,0.0545376117718
281.125145117,0.0556501907953
287.28098421,0.0567670228919
293.571618626,0.0578879440337
300,0.0590132898126
