time_s,solver_dt_s,ggg_Tavg_K,cold_stage_Tavg_K,sample_Tavg_K,support_1_heat_leak_W,support_2_heat_leak_W,switch_heat_flow_W,newton_iterations,trajectory_validation_state
514.0,2.0,1.876109620586025,1.8759204685921516,1.8759206184710684,2.309645973496494e-06,2.338433780126046e-06,0.00013504755063282087,2,NOT_PERFORMED
516.0,2.0,1.8795598803177567,1.8793718741324947,1.8793720231554154,2.30704009704962e-06,2.3357357360013154e-06,0.00013482831814678816,2,NOT_PERFORMED
518.0,2.0,1.8830133696437297,1.882826500072607,1.8828266482401181,2.3044243945710693e-06,2.333027847411726e-06,0.00013460887865351687,2,NOT_PERFORMED
520.0,2.0,1.886470107528236,1.8862843654794152,1.8862845127920864,2.30179882529948e-06,2.330310068888797e-06,0.0001343892309626646,2,NOT_PERFORMED
522.0,2.0,1.889930113120118,1.889745489602883,1.889745636061267,2.299163349614958e-06,2.327582355252252e-06,0.0001341693738716104,2,NOT_PERFORMED
524.0,2.0,1.8933934057553843,1.893209891878701,1.8932100374833336,2.2965179283068756e-06,2.324844663217779e-06,0.00013394930616574365,2,NOT_PERFORMED
526.0,2.0,1.8968600049596422,1.8966775919306251,1.8966777366820238,2.2938625177128126e-06,2.3220969497573207e-06,0.00013372902661861423,2,NOT_PERFORMED
528.0,2.0,1.9003298619607656,1.900148543614439,1.9001486875148077,2.291197586695082e-06,2.319339705879094e-06,0.00013350853857930562,2,NOT_PERFORMED
530.0,2.0,1.903802341402402,1.903622108639009,1.9036222517059505,2.288527919335705e-06,2.3165779861923908e-06,0.00013328788260704894,2,NOT_PERFORMED
532.0,2.0,1.9072774574215507,1.9070983015203953,1.9070984437549459,2.2858510273498436e-06,2.3138091546614795e-06,0.00013306705741375447,2,NOT_PERFORMED
534.0,2.0,1.9107552242382682,1.9105771366326145,1.9105772780357186,2.2831662093945413e-06,2.3110324844199637e-06,0.00013284606211344595,2,NOT_PERFORMED
536.0,2.0,1.9142356561743221,1.9140586283853902,1.9140587689579558,2.2804731076953793e-06,2.3082476035107267e-06,0.00013262489581000866,2,NOT_PERFORMED
538.0,2.0,1.9177187676635505,1.9175427912997902,1.9175429310426853,2.2777714868146133e-06,2.305454269054062e-06,0.0001324035575996637,2,NOT_PERFORMED
540.0,2.0,1.921204573258466,1.9210296400162967,1.9210297789303623,2.2750611830995115e-06,2.302652304189643e-06,0.00013218204657144042,2,NOT_PERFORMED
542.0,2.0,1.9246930876342552,1.9245191892977802,1.924519327383824,2.272342063169834e-06,2.2998415664037054e-06,0.00013196036180574146,2,NOT_PERFORMED
544.0,2.0,1.9281843255924616,1.9280114540330335,1.9280115912918492,2.269614019168577e-06,2.2970219439659118e-06,0.0001317385023751924,2,NOT_PERFORMED
546.0,2.0,1.9316783020637693,1.9315064492392007,1.9315065856715554,2.2668769608242767e-06,2.2941933377299894e-06,0.00013151646734360954,2,NOT_PERFORMED
548.0,2.0,1.9351750321105645,1.935004190064255,1.9350043256708918,2.2641308084955723e-06,2.291355662053782e-06,0.00013129425576674446,2,NOT_PERFORMED
550.0,2.0,1.9386745309292157,1.9385046917891195,1.9385048265707723,2.2613754899746524e-06,2.288508838302698e-06,0.00013107186669088791,2,NOT_PERFORMED
552.0,2.0,1.9421768138524984,1.9420079698302108,1.9420081037875856,2.2586109422299194e-06,2.2856527975760025e-06,0.00013084929915441594,2,NOT_PERFORMED
554.0,2.0,1.9456818963515006,1.9455140397411042,1.9455141728748966,2.2558371048809693e-06,2.2827874714552505e-06,0.00013062655218588814,2,NOT_PERFORMED
556.0,2.0,1.9491897940380043,1.9490229172151237,1.9490230495259981,2.253053922741121e-06,2.279912801399776e-06,0.00013040362480537006,2,NOT_PERFORMED
558.0,2.0,1.9527005226663647,1.952534618087023,1.9525347495756376,2.250261343115779e-06,2.2770287278524587e-06,0.00013018051602299024,2,NOT_PERFORMED
560.0,2.0,1.9562140981358151,1.956049158335466,1.9560492890024586,2.247459319235382e-06,2.2741351960359046e-06,0.00012995722484012695,2,NOT_PERFORMED
562.0,2.0,1.9597305364924043,1.9595665540848397,1.9595666839308314,2.2446478003366785e-06,2.2712321571783017e-06,0.00012973375024838464,2,NOT_PERFORMED
564.0,2.0,1.9632498539309944,1.9630868216072466,1.9630869506328488,2.241826739548652e-06,2.2683195591446646e-06,0.00012951009122960652,2,NOT_PERFORMED
566.0,2.0,1.9667720667976842,1.966609977325134,1.966610105530927,2.238996095463527e-06,2.2653973554484936e-06,0.00012928624675609111,2,NOT_PERFORMED
568.0,2.0,1.9702971915916294,1.970136037812875,1.9701361651994287,2.23615582546246e-06,2.2624654971881756e-06,0.00012906221579012735,2,NOT_PERFORMED
570.0,2.0,1.9738252449672244,1.9736650197990768,1.9736651463669452,2.2333058874305262e-06,2.2595239382549865e-06,0.0001288379972837633,2,NOT_PERFORMED
572.0,2.0,1.9773562437361356,1.9771969401685492,1.9771970659182847,2.2304462369628442e-06,2.2565726338511316e-06,0.00012861359017946435,2,NOT_PERFORMED
574.0,2.0,1.9808902048695676,1.9807318159647636,1.980731940896873,2.227576832303266e-06,2.253611540165053e-06,0.00012838899340856708,2,NOT_PERFORMED
576.0,2.0,1.9844271455006228,1.9842696643920996,1.9842697885070908,2.224697637380241e-06,2.2506406104856377e-06,0.00012816420589264443,2,NOT_PERFORMED
578.0,2.0,1.9879670829261544,1.9878105028176223,1.98781062611599,2.2218086070194598e-06,2.247659802413424e-06,0.00012793922654235623,2,NOT_PERFORMED
580.0,2.0,1.991510034609112,1.9913543487735523,1.9913544712557658,2.2189096991013604e-06,2.2446690705681517e-06,0.00012771405425789157,2,NOT_PERFORMED
582.0,2.0,1.9950560181808015,1.9949012199595777,1.9949013416260923,2.2160008748259952e-06,2.241668368085245e-06,0.00012748868792819998,2,NOT_PERFORMED
584.0,2.0,1.9986050514434852,1.9984511342454472,1.9984512550967086,2.213082096089145e-06,2.238657651328899e-06,0.00012726312643148563,2,NOT_PERFORMED
586.0,2.0,2.0021562303524365,2.0020033031014157,2.0020034231591914,2.210159915348263e-06,2.235643842284168e-06,0.000127037446705049,2,NOT_PERFORMED
588.0,2.0,2.0057089685584115,2.0055570969582592,2.005557216240571,2.2072364496004496e-06,2.232629162242088e-06,0.00012681167605585152,2,NOT_PERFORMED
