temperature_K,value_W/(m-K)
4,1.11898047942
4.27915308593,1.21382251879
4.5777877832,1.31389848936
4.8972636798,1.4201647841
5.23903524701,1.53355032246
5.60465846113,1.65494621827
5.99579788738,1.78520013379
6.4142342581,1.92511401617
6.86187257985,2.0754444421
7.34075080633,2.23690518293
7.85304911648,2.4101718463
8.40109984019,2.59588856759
8.98739807658,2.79467673854
9.61461305347,3.00714569768
10.2856002794,3.23390519249
11.0034145441,3.47557928243
11.7713238255,3.73282120496
12.5928241684,4.00632859308
13.4716556002,4.29685832425
14.4118191585,4.60524020637
15.4175951065,4.93238866834
16.4935624194,5.2793116207
17.6446196312,5.64711568021
18.8760071362,6.03700700661
20.1933310467,6.45028707388
21.602588716,6.88834278938
23.110196042,7.3526304818
24.7230166774,7.84465340694
26.4483932771,8.36593257558
28.2941809274,8.91797090177
30.2687829073,9.50221091275
32.3811889463,10.1199865658
34.6410161514,10.772470088
37.058552791,11.460615196
39.6448051339,12.1850985457
42.4115475574,12.9462617986
45.3713761523,13.7440572125
48.5377660688,14.5780001346
51.9251328643,15.4471321074
55.5488981334,16.3499984213
59.4255597168,17.2846437707
63.5727668113,18.2486291092
68.0094003204,19.2390718018
72.7556588133,20.2527096878
77.8331504824,21.2859877184
83.2649915186,22.3351634661
89.0759113517,23.3964251116
95.2923652356,24.4660126496
101.942654691,25.5403301539
109.057056352,26.6160341647
116.667959808,27.6900807163
124.81001506,28.7597112702
133.520290275,29.8223558666
142.838440541,30.8754301182
152.806888407,31.9160012502
163.47101702,32.9402973943
174.879376735,33.9430342685
187.083906155,34.91653535
200.140168588,35.8496277939
214.107605008,36.7263102559
229.049804673,37.5242159561
245.034794624,38.2129425357
262.135349394,38.7523992824
280.429322322,39.0914422799
300,39.1672354183
