temperature_K,value_W/(m-K)
5.55995949106,15.4529876257
5.68522794774,15.8274082769
5.81331876064,16.2105333943
5.94429551874,16.602592479
6.07822324373,17.0038221029
6.21516842226,17.4144658201
6.35519903894,17.8347740565
6.49838461013,18.2650039787
6.6447962184,18.7054193393
6.79450654787,19.156290298
6.94758992025,19.6178932187
7.10412233174,20.0905104402
7.26418149081,20.5744300193
7.42784685669,21.0699454466
7.5951996789,21.5773553322
7.76632303753,22.0969630608
7.94130188451,22.6290764154
8.12022308577,23.1740071676
8.30317546438,23.7320706331
8.49024984462,24.3035851925
8.6815390971,24.8888717745
8.87713818484,25.4882533016
9.07714421041,26.1020540962
9.28165646416,26.7305992466
9.4907764735,27.3742139315
9.70460805329,28.0332227025
9.92325735739,28.7079487227
10.1468329313,29.3987129625
10.3754457663,30.1058333497
10.6092093541,30.8296238753
10.8482397435,31.5703936539
11.0926555981,32.3284459389
11.3425782548,33.104077092
11.5981317845,33.8975755089
11.8594430533,34.7092204997
12.1266417857,35.5392811274
12.399860629,36.3880150034
12.6792352192,37.2556670435
12.9649042479,38.142468185
13.2570095319,39.0486340684
13.555696083,39.9743636849
13.86111218,40.9198379952
14.1734094429,41.8852185201
14.4927429074,42.8706459097
14.8192711024,43.8762384942
15.1531561286,44.9020908215
15.4945637387,45.9482721871
15.84366342,47.0148251626
16.2006284785,48.1017641278
16.5656361247,49.2090738155
16.9388675618,50.3367078739
17.3205080757,51.484587456
17.7107471267,52.6525998436
18.1097784439,53.8405971142
18.5178001211,55.0483948601
18.9350147152,56.2757709692
19.3616293469,57.5224644764
19.7978558034,58.7881744957
20.2439106435,60.0725592434
20.7000153054,61.3752351617
21.166396216,62.6957761539
21.6432849041,64.0337129398
22.1309181147,65.3885325435
22.6295379269,66.7596779215
23.1393918738,68.1465477421
23.6607330658,69.5484963241
24.1938203158,70.9648337457
24.7389182679,72.3948261295
25.2962975287,73.8376961129
25.8662348019,75.2926235104
26.4490130252,76.7587461737
27.0449215111,78.2351610557
27.6542560907,79.7209254806
28.2773192599,81.2150586263
28.9144203302,82.7165432174
29.565875582,84.2243274329
30.2320084218,85.7373270251
30.9131495422,87.2544276498
31.6096370869,88.7744874025
32.3218168178,90.2963395572
33.0500422871,91.8187955007
33.7946750128,93.3406478533
34.5560846579,94.8606737686
35.3346492141,96.3776384
36.1307551896,97.8902985209
36.9447978007,99.3974062866
37.7771811679,100.897713121
38.6283185171,102.38997371
39.498632384,103.872950093
40.3885548246,105.345415816
41.298527629,106.806160145
42.2290025412,108.25399231
43.1804414831,109.687745755
44.1533167841,111.106282383
45.1481114152,112.508496761
46.1653192291,113.893320273
47.205445205,115.259725193
48.2690056999,116.606728654
49.3565287042,117.933396497
50.4685541044,119.238846975
51.6056339507,120.522254288
52.7683327314,121.782851936
53.9572276529,123.019935863
55.1729089264,124.23286738
56.4159800608,125.421075849
57.6870581623,126.584061111
58.9867742408,127.721395645
60.3157735232,128.832726448
61.6747157736,129.917776623
63.0642756209,130.976346665
64.4851428936,132.008315448
65.9380229626,133.013640893
67.423637091,133.992360327
68.9427227922,134.944590523
70.4960341962,135.870527428
72.084342424,136.770445579
73.7084359702,137.644697203
75.3691210945,138.493711027
77.067222222,139.317990778
78.8035823527,140.118113402
80.5790634795,140.894727
82.3945470165,141.648548499
84.2509342367,142.380361061
86.1491467187,143.091011244
88.0901268052,143.781405935
90.07483807,144.452509047
92.1042657967,145.105338023
94.179417468,145.740960121
96.3013232654,146.360488529
98.4710365809,146.965078287
100.68963454,147.555922054
102.958218537,148.134245712
105.277914779,148.701303815
107.64987485,149.258374895
110.075276277,149.806756635
112.555323119,150.347760893
115.091246562,150.882708592
117.684305533,151.412924479
120.33578732,151.939731731
123.047008218,152.464446417
125.819314175,152.988371814
128.654081466,153.512792534
131.552717375,154.038968498
134.51666089,154.568128691
137.547383422,155.101464716
140.646389533,155.640124111
143.815217685,156.185203406
147.055440998,156.737740897
150.368668041,157.298709109
153.756543619,157.869006918
157.220749601,158.449451301
160.763005743,159.040768679
164.385070554,159.643585819
168.088742158,160.258420269
171.875859196,160.88567027
175.74830173,161.52560414
179.707992184,162.17834907
183.756896294,162.84387932
187.897024085,163.522003771
192.130430867,164.212352831
196.459218261,164.914364654
200.885535236,165.627270678
205.411579177,166.350080475
210.03959698,167.081565921
214.771886163,167.820244708
219.610796007,168.564363247
224.558728727,169.311878996
229.618140658,170.060442318
234.791543477,170.80737795
240.081505452,171.549666219
245.490652716,172.283924174
