temperature_K,value_W/(m-K)
4,0.0459948545208
4.27915308593,0.0489196474411
4.5777877832,0.0520780453255
4.8972636798,0.0554234571201
5.23903524701,0.0589145711952
5.60465846113,0.0625157631377
5.99579788738,0.0661976187797
6.4142342581,0.0699373360737
6.86187257985,0.0737188700599
7.34075080633,0.0775327655885
7.85304911648,0.0813756826126
8.40109984019,0.0852496588718
8.98739807658,0.0891611763594
9.61461305347,0.0931201044474
10.2856002794,0.0971385882294
11.0034145441,0.101229939943
11.7713238255,0.105407578126
12.5928241684,0.109684046348
13.4716556002,0.114070132789
14.4118191585,0.118574104415
15.4175951065,0.123201065149
16.4935624194,0.12795244561
17.6446196312,0.132825632014
18.8760071362,0.137813742522
20.1933310467,0.142905559892
21.602588716,0.148085628675
23.110196042,0.153334522972
24.7230166774,0.158629286336
26.4483932771,0.163944038923
28.2941809274,0.169250738595
30.2687829073,0.174520073127
32.3811889463,0.179722450709
34.6410161514,0.184829046767
37.058552791,0.18981285776
39.6448051339,0.194649708112
42.4115475574,0.199319155468
45.3713761523,0.20380524251
48.5377660688,0.208097050414
51.9251328643,0.212189019278
55.5488981334,0.216081013453
59.4255597168,0.21977812365
63.5727668113,0.223290211629
68.0094003204,0.226631216043
72.7556588133,0.229818248905
77.8331504824,0.232870520444
83.2649915186,0.235808136024
89.0759113517,0.238650812607
95.2923652356,0.24141656474
101.942654691,0.244120412396
109.057056352,0.246773166171
116.667959808,0.249380350475
124.81001506,0.251941333115
133.520290275,0.254448740258
142.838440541,0.25688824868
152.806888407,0.259238861127
163.47101702,0.261473783354
174.879376735,0.263562029942
187.083906155,0.265470887098
200.140168588,0.267169351393
214.107605008,0.268632642575
229.049804673,0.26984785858
245.034794624,0.270820809608
262.135349394,0.27158405236
280.429322322,0.272206173291
300,0.272802484303
