temperature_K,value_W/(m-K)
90,0.0165192957814
91.7091123273,0.0165283520463
93.4506809319,0.0165583094997
95.2253221628,0.0166063262337
97.0336640737,0.0166699239132
98.8763466452,0.0167469432731
100.754022011,0.0168355077977
102.667354689,0.0169339937662
104.617021817,0.0170410051518
106.603713391,0.0171553523118
108.62813251,0.0172760335038
110.690995625,0.0174022186334
112.793032794,0.0175332346186
114.934987936,0.0176685520838
117.117619099,0.0178077729779
119.341698728,0.0179506190298
121.608013933,0.0180969208031
123.917366774,0.018246607334
126.270574542,0.0183996962712
128.668470048,0.0185562844807
131.111901918,0.0187165391721
133.601734894,0.018880689511
136.138850139,0.0190490187566
138.72414555,0.0192218570066
141.358536075,0.019399574481
144.042954037,0.0195825754984
146.778349464,0.019771293108
149.565690425,0.0199661844333
152.405963372,0.0201677267801
155.300173491,0.020376414553
158.249345057,0.0205927569818
161.254521796,0.02081727678
164.316767252,0.0210505097158
167.437165168,0.0212930052092
170.616819869,0.0215453280015
173.856856647,0.0218080610028
177.158422168,0.0220818093881
180.522684871,0.0223672060885
183.950835383,0.0226649188019
187.444086943,0.0229756586597
191.003675828,0.0233001907876
194.630861794,0.0236393468997
198.326928518,0.0239940402777
202.093184055,0.0243652833039
205.930961301,0.0247542080292
209.841618463,0.0251620900595
213.82653954,0.0255903763252
217.887134813,0.0260407172881
222.024841348,0.026515004215
226.241123496,0.0270154124598
230.537473419,0.0275444516553
234.915411616,0.0281050241264
239.376487459,0.0287004930239
243.922279744,0.0293347620585
248.554397246,0.0300123692625
253.274479295,0.0307385976565
258.084196347,0.0315196066649
262.985250586,0.0323625888979
267.979376516,0.0332759585055
273.068341581,0.0342695785918
278.25394679,0.03535503781
283.538027352,0.0365459888203
288.922453328,0.037858565216
294.40913029,0.0393118986451
300,0.0409287645564
