temperature_K,value_W/(m-K)
90,0.012649958701
91.7091123273,0.0128151781105
93.4506809319,0.0129836402622
95.2253221628,0.0131556720313
97.0336640737,0.0133315838885
98.8763466452,0.0135116712725
100.754022011,0.0136962159973
102.667354689,0.0138854876834
104.617021817,0.0140797452048
106.603713391,0.014279238145
108.62813251,0.0144842082578
110.690995625,0.0146948909278
112.793032794,0.0149115166323
114.934987936,0.0151343123993
117.117619099,0.0153635032622
119.341698728,0.0155993137118
121.608013933,0.015841969144
123.917366774,0.0160916973034
126.270574542,0.0163487297234
128.668470048,0.016613303159
131.111901918,0.0168856610185
133.601734894,0.017166054784
136.138850139,0.0174547454257
138.72414555,0.0177520048049
141.358536075,0.0180581170644
144.042954037,0.0183733800002
146.778349464,0.018698106414
149.565690425,0.0190326254388
152.405963372,0.0193772838318
155.300173491,0.0197324472298
158.249345057,0.0200985013569
161.254521796,0.0204758531768
164.316767252,0.0208649319796
167.437165168,0.0212661903901
170.616819869,0.0216801052861
173.856856647,0.022107178607
177.158422168,0.0225479380452
180.522684871,0.0230029375887
183.950835383,0.0234727579007
187.444086943,0.0239580065121
191.003675828,0.0244593177904
194.630861794,0.0249773526651
198.326928518,0.0255127980632
202.093184055,0.026066366021
205.930961301,0.0266387924268
209.841618463,0.0272308353356
213.82653954,0.0278432728136
217.887134813,0.0284769002398
222.024841348,0.0291325269896
226.241123496,0.029810972439
230.537473419,0.0305130611874
234.915411616,0.0312396174162
239.376487459,0.0319914582728
243.922279744,0.0327693861773
248.554397246,0.0335741799201
253.274479295,0.0344065844343
258.084196347,0.0352672990977
262.985250586,0.0361569644249
267.979376516,0.0370761469964
273.068341581,0.0380253224789
278.25394679,0.0390048565781
283.538027352,0.040014983773
288.922453328,0.0410557836938
294.40913029,0.0421271550024
300,0.043228786682
