temperature_K,value_W/(m-K)
25,0.00278849607524
25.9897568028,0.00302893044084
27.0186983467,0.00325559428902
28.0883759663,0.00346883055579
29.200402414,0.0036697231581
30.3564542913,0.00385986383246
31.558274577,0.00404115086104
32.8076752549,0.00421562673973
34.1065400455,0.00438535495708
35.4568272467,0.00455233200961
36.8605726856,0.00471842889517
38.3198927884,0.00488535589652
39.8369877711,0.00505464490265
41.4141449571,0.00522764437556
43.0537422252,0.00540552306433
44.7582515952,0.00558927952913
46.5302429551,0.00577975536242
48.3723879351,0.00597765067247
50.2874639361,0.00618354089537
52.2783583171,0.00639789437032
54.3480727484,0.00662109035152
56.4997277372,0.00685343727288
58.7365673325,0.00709519115383
61.061964016,0.00734657405326
63.4794237871,0.00760779245802
65.9925914482,0.00787905546442
68.605256101,0.00816059256193
71.3213568583,0.00845267078681
74.1449887836,0.00875561098771
77.0804090652,0.00906980291101
80.1320434345,0.00939571881796
83.3044928389,0.00973392533809
86.6025403784,0.0100850932959
90.0311585175,0.0104500052564
93.5955165817,0.0108295605827
97.3009885515,0.0112247778223
101.153161165,0.0116367942817
105.15784234,0.0120668626769
109.321069933,0.0125163447824
113.649120839,0.0129867020317
118.148520458,0.0134794830629
122.826052533,0.0139963082397
127.688769375,0.0145388512588
132.7440025,0.0151088180307
137.99937368,0.0157079231697
143.462806435,0.0163378646082
149.14253798,0.0170002971121
155.047131642,0.0176968058138
161.185489774,0.0184288813119
167.566867174,0.0191978984263
174.200885042,0.0200051013596
181.097545483,0.0208515987682
188.267246587,0.0217383731344
195.720798109,0.0226663098177
203.469437764,0.0236362522016
211.524848171,0.0246490905551
219.899174469,0.0257058934288
228.605042623,0.0268080917987
237.655578466,0.0279577277165
247.064427487,0.0291577812471
256.8457754,0.0304125920614
267.014369538,0.0317283959621
277.585541086,0.0331140024515
288.575228191,0.034581648503
300,0.0361480778451
