temperature_K,value_W/(m-K)
1,0.123216821062
1.01120248324,0.131291165442
1.02253046212,0.13973010217
1.03398534248,0.148539680249
1.04556854596,0.15772552143
1.05728151007,0.167292804582
1.06912568847,0.177246251851
1.08110255108,0.187590116682
1.09321358429,0.198328173724
1.10546029115,0.20946371066
1.11784419154,0.220999521965
1.13036682236,0.232937904602
1.14302973775,0.245280655637
1.15583450923,0.258029071774
1.16878272595,0.271183950745
1.18187599485,0.28474559455
1.19511594088,0.298713814471
1.20850420718,0.31308793781
1.22204245531,0.327866816285
1.23573236544,0.343048836007
1.24957563655,0.358631928956
1.26357398668,0.374613585875
1.27772915309,0.390990870479
1.29204289252,0.4077604349
1.30651698137,0.424918536253
1.32115321596,0.442461054234
1.33595341272,0.460383509643
1.35091940844,0.478681083724
1.36605306048,0.497348638229
1.381356247,0.516380736085
1.39683086721,0.535771662586
1.41247884159,0.555515446986
1.42830211214,0.575605884407
1.44430264262,0.596036557962
1.46048241877,0.616800861007
1.47684344859,0.637892019417
1.49338776258,0.659303113819
1.51011741396,0.681027101688
1.52703447899,0.703056839236
1.54414105715,0.725385103014
1.56143927147,0.748004611166
1.57893126874,0.770908044277
1.59661921982,0.794088065737
1.61450531987,0.817537341593
1.63259178866,0.841248559823
1.65088087082,0.865214449002
1.66937483611,0.889427796307
1.68807597974,0.913881464845
1.70698662261,0.938568410265
1.72610911165,0.963481696625
1.74544582005,0.988614511518
1.7649991476,1.0139601804
1.78477152097,1.03951218018
1.80476539403,1.06526415196
1.82498324811,1.091209913
1.84542759236,1.11734346797
1.86610096404,1.14365901926
1.88700592882,1.17015097663
1.90814508112,1.19681396604
1.92952104441,1.2236428377
1.95113647158,1.2506326734
1.97299404521,1.2777787931
1.99509647794,1.30507676079
2.0174465128,1.33252238965
2.04004692355,1.36011174658
2.06290051503,1.387841156
2.08601012348,1.41570720311
2.10937861693,1.44370673648
2.13300889554,1.47183687009
2.15690389195,1.50009498479
2.18106657165,1.52847872929
2.20549993337,1.55698602059
2.23020700942,1.58561504396
2.25519086607,1.6143642525
2.28045460395,1.64323236622
2.30600135844,1.67221837079
2.33183430002,1.70132151588
2.35795663469,1.73054131319
2.38437160437,1.75987753413
2.41108248731,1.78933020724
2.43809259848,1.81889961534
2.46540528995,1.8485862924
2.4930239514,1.87839102027
2.52095201044,1.9083148251
2.54919293309,1.9383589737
2.57775022421,1.96852496962
2.6066274279,1.99881454926
2.63582812798,2.02922967766
2.66535594841,2.05977254436
2.69521455376,2.09044555908
2.72540764964,2.12125134739
2.75593898316,2.15219274628
2.78681234344,2.18327279971
2.81803156201,2.21449475418
2.84960051336,2.24586205421
2.88152311536,2.27737833789
2.91380332978,2.30904743239
2.94644516275,2.34087334956
2.97945266531,2.37286028147
3.01282993387,2.40501259608
3.04658111071,2.43733483291
3.08071038455,2.46983169874
3.11522199101,2.50250806349
3.15012021316,2.535368956
3.18540938206,2.56841956003
3.22109387729,2.60166521025
3.25717812747,2.63511138837
3.29366661086,2.66876371931
3.33056385588,2.7026279675
3.36787444166,2.73671003321
3.40560299866,2.77101594909
3.44375420918,2.80555187666
3.482332808,2.84032410302
3.52134358293,2.87533903761
3.56079137541,2.91060320903
3.60068108112,2.94612326204
3.64101765059,2.98190595458
3.68180608981,3.01795815498
3.72305146084,3.05428683915
3.76475888244,3.09089908798
3.80693353073,3.12780208477
3.84958063981,3.16500311277
3.89270550242,3.20250955282
3.93631347058,3.24032888108
3.98040995627,3.27846866681
4.02500043211,3.31693657034
4.070090432,3.35574034099
4.11568555186,3.39488781518
4.16179145029,3.43438691458
4.20841384927,3.47424564429
4.25555853489,3.51447209123
4.30323135807,3.55507442244
4.35143823525,3.59606088353
4.40018514916,3.63743979727
4.44947814956,3.67921956205
4.49932335397,3.72140865064
4.54972694844,3.76401560877
4.60069518834,3.80704905399
4.65223439909,3.8505176744
4.70435097699,3.89443022755
4.75705138998,3.9387955393
4.81034217846,3.98362250283
4.8642299561,4.02892007757
4.91872141067,4.07469728829
4.97382330485,4.12096322409
5.02954247708,4.16772703758
5.08588584239,4.21499794394
5.14286039332,4.26278522015
5.20047320069,4.31109820411
5.25873141458,4.35994629388
5.31764226513,4.40933894691
5.37721306349,4.45928567928
