temperature_K,value_J/(kg-K)
4,0.291976487945
4.06803283246,0.296354717049
4.13722278149,0.301638555548
4.20758952758,0.307788799572
4.27915308593,0.314772880723
4.35193381217,0.322563551768
4.42595240815,0.331137807618
4.50122992782,0.340475997557
4.5777877832,0.350561094828
4.65564775053,0.361378097287
4.73483197638,0.372913538697
4.81536298402,0.385155094591
4.8972636798,0.398091269984
4.98055735966,0.411711158731
5.06526771577,0.426004266184
5.15141884324,0.440960388201
5.23903524701,0.456569540587
5.32814184881,0.472821933761
5.41876399424,0.489707988004
5.51092745999,0.507218384981
5.60465846113,0.525344151524
5.69998365865,0.544076771837
5.79693016697,0.563408324468
5.89552556168,0.583331640494
5.99579788738,0.603840479539
6.09777566567,0.624929720364
6.20148790323,0.646595562969
6.30696410011,0.668835739316
6.4142342581,0.691649730044
6.52332888926,0.715038984778
6.63427902461,0.73900714394
6.74711622296,0.763560260261
6.86187257985,0.788707018549
6.97858073675,0.814458952573
7.09727389027,0.840830658314
7.21798580164,0.867840003145
7.34075080633,0.895508330861
7.46560382377,0.923860662836
7.5925803673,0.952925895849
7.72171655432,0.982736997479
7.85304911648,1.0133312002
7.9866154102,1.04475019557
8.12245342723,1.07704033015
8.26060180552,1.11025280498
8.40109984019,1.14444388054
8.54398749467,1.17967508944
8.68930541211,1.21601345895
8.83709492693,1.25353174593
8.98739807658,1.29230868631
9.14025761348,1.33242926192
9.2957170172,1.37398498702
9.45382050681,1.41707421714
9.61461305347,1.46180248294
9.77814039323,1.50828285159
9.94444904002,1.55663631848
10.1135862989,1.60699223173
10.2856002794,1.65948875241
10.4605399096,1.71427335301
10.6384549494,1.77150335697
10.8193960052,1.83134652198
11.0034145441,1.89398166989
11.1905629086,1.95959936588
11.3808943315,2.02840264998
11.5744629508,2.10060782346
11.7713238255,2.17644529334
11.9715329509,2.25616047766
12.1751472748,2.34001477457
12.3822247135,2.42828659815
12.5928241684,2.52127248397
12.8070055426,2.61928826723
13.0248297582,2.7226703364
13.2463587734,2.83177696532
13.4716556002,2.94698972634
13.7007843223,3.06871498732
13.9338101134,3.1973854948
14.1707992556,3.33346204586
14.4118191585,3.47743525054
14.6569383781,3.62982738659
14.9062266363,3.79119434813
15.1597548412,3.96212768889
15.4175951065,4.14325676074
15.6798207727,4.33525094718
15.9465064276,4.53882199123
16.2177279276,4.75472641582
16.4935624194,4.98376803454
16.7740883616,5.22680054921
17.0593855474,5.48473022965
17.3495351271,5.75851867016
17.6446196312,6.04918561551
17.944722994,6.35781184795
18.2499305773,6.68554212532
18.5603291946,7.03358815828
18.8760071362,7.40323161333
19.197054194,7.79582712592
19.5235616869,8.21280530624
19.8556224872,8.65567571787
20.1933310467,9.12602980756
20.5367834237,9.62554376179
20.8860773102,10.1559812638
21.2413120598,10.7191961216
21.602588716,11.3171347367
21.9700100407,11.9518383792
22.3436805437,12.6254452332
22.7237065125,13.3401921755
23.110196042,14.098416247
23.5032590658,14.9025557747
23.9030073874,15.755151102
24.3095547116,16.6588448817
24.7230166774,17.6163818869
25.1435108902,18.6306082942
25.5711569562,19.7044703927
26.0060765155,20.8410126741
26.4483932771,22.0433752593
26.8982330543,23.3147906203
27.3557238,24.6585795556
27.8209956435,26.0781463849
28.2941809274,27.5769733288
28.775414245,29.1586140455
29.2648324791,30.8266863044
29.7625748404,32.5848637772
30.2687829073,34.4368669419
30.7836006664,36.386453095
31.3071745531,38.4374054826
31.8396534934,40.5935215666
32.3811889463,42.8586004538
32.9319349469,45.2364295243
33.4920481501,47.7307703095
34.0616878752,50.3453436781
