temperature_K,value_W/(m-K)
60,0.1323609046
61.5279799326,0.139727156587
63.0948719098,0.146690506036
64.7016668786,0.15325580881
66.3493810218,0.15943848199
68.0390564008,0.165262129078
69.7717616144,0.170756313276
71.5485924745,0.175954555146
73.3706726996,0.180892595358
75.2391546251,0.185606935696
77.1552199319,0.190133651431
79.1200803944,0.194507455096
81.1349786462,0.198760984122
83.2011889663,0.202924281443
85.3200180848,0.207024438071
87.4928060095,0.21108536853
89.7209268733,0.215127693134
92.0057898032,0.219168704964
94.3488398116,0.223222403166
96.7515587098,0.227299578125
99.2154660458,0.231407937315
101.742120064,0.235552263662
104.333118694,0.239734600557
106.990100555,0.243954459583
109.714745999,0.248209048374
112.508778169,0.252493516789
115.37396409,0.256801220124
118.312115788,0.261123998147
121.325091433,0.265452468405
124.414796517,0.269776331926
127.583185057,0.274084688629
130.832260832,0.278366359222
134.16407865,0.28261020935
137.580745648,0.28680547122
141.084422622,0.290942057144
144.677325398,0.295010859022
148.36172623,0.299004027363
152.139955237,0.302915223358
156.01440188,0.306739837612
159.987516467,0.310475169415
164.061811711,0.314120560888
168.239864311,0.317677481021
172.524316587,0.321149555191
176.917878147,0.324542536744
181.423327606,0.32786421769
186.043514337,0.331124276266
190.781360279,0.334334059619
195.639861779,0.337506299927
200.622091493,0.340654762275
205.731200324,0.343793822189
210.970419417,0.346937970011
216.343062204,0.35010123829
221.852526498,0.353296547114
227.502296639,0.356534960897
233.295945704,0.359824848938
239.23713776,0.363170940458
245.329630187,0.366573264951
251.577276051,0.370025968001
257.984026539,0.373515994981
264.553933464,0.377021638618
271.291151821,0.380510952205
278.199942419,0.383940040986
285.284674573,0.387251258497
292.54982887,0.390371355327
300,0.393209655566
