temperature_K,value_W/(m-K)
1.4,0.0272379390283
1.45995315247,0.0310041295365
1.52247371958,0.0347429004469
1.58767164746,0.0384037602353
1.65566159057,0.0419489042408
1.72656311327,0.0453532724456
1.80050090011,0.0486036740329
1.8776049751,0.0516973107277
1.95801093035,0.0546399933957
2.04186016452,0.0574442847336
2.1293001315,0.060127733
2.22048459967,0.0627112991919
2.31557392236,0.0652180288984
2.4147353198,0.0676719821444
2.51814317323,0.0700974091431
2.62597933152,0.0725181449314
2.73843343098,0.0749571888568
2.85570322885,0.0774364334
2.97799495105,0.0799765088268
3.10552365488,0.0825967141087
3.23851360715,0.0853150093223
3.37719867862,0.0881480496138
3.52182275526,0.0911112453566
3.67264016713,0.0942188371226
3.82991613564,0.0974839774434
3.99392723994,0.100918814063
4.16496190335,0.104534571529
4.34332090051,0.108341629605
4.52931788635,0.112349598207
4.72327994765,0.116567389394
4.92554817826,0.121003287558
5.13647827892,0.125665019241
5.35644118279,0.130559824198
5.58582370774,0.13569452931
5.82502923661,0.141075626858
6.07447842658,0.146709358449
6.33460994893,0.152601805668
6.60588126043,0.158758988176
6.88876940786,0.165186969709
7.18377186688,0.171891972024
7.49140741691,0.178880496584
7.8122170534,0.186159453402
8.14676493921,0.19373629621
8.49563939673,0.201619162885
8.8594539425,0.209817019829
9.23884836608,0.218339808896
9.63448985518,0.227198595325
10.0470741689,0.236405715108
10.4773268614,0.245974920198
10.9260045577,0.25592152001
11.3938962843,0.266262517712
11.8818248565,0.2770167399
12.390648326,0.288204958311
12.921261489,0.299850002355
13.4745974606,0.311976861289
14.0516293149,0.324612774929
14.6533717968,0.337787311836
15.2808831065,0.351532433873
15.9352667599,0.365882546049
16.6176735297,0.38087453042
17.3293034688,0.396547762774
18.071408021,0.412944110628
18.8452922213,0.430107910944
19.6523169912,0.448085925753
20.4939015319,0.466927273734
21.3715258199,0.48668333558
22.2867332099,0.507407630899
23.2411331486,0.52915566427
24.2364040052,0.551984738075
25.2742960228,0.575953729816
26.3566343964,0.601122831822
27.4853224825,0.62755325158
28.6623451464,0.655306871467
29.8897722527,0.684445867334
31.1697623049,0.715032286328
32.504566242,0.747127585459
33.8965313962,0.780792133814
35.3481056212,0.816084682906
36.8618415967,0.853061811508
38.4404013179,0.89177735334
40.0865607759,0.932281818214
41.8032148403,0.974621819561
43.5933823496,1.01883952365
45.4602114201,1.06497213816
47.4069849819,1.11305146007
49.4371265524,1.16310350459
51.5542062566,1.21514823887
53.7619471053,1.26919944483
56.0642315424,1.32526473647
58.4651082722,1.38334575644
60.9687993796,1.44343857556
63.5797077547,1.50553431725
66.3024248354,1.56962002549
69.141738682,1.63567979114
72.1026423971,1.70369614656
75.1903429065,1.77365173267
78.4102701154,1.84553123598
81.7680864579,1.9193235865
85.269696854,1.99502439953
88.9212590944,2.07263863758
92.7291946688,2.15218346072
96.7002000591,2.23369122708
100.841258515,2.31721259849
105.159652334,2.40281970044
109.66297567,2.49060927947
114.359147885,2.58070579654
119.256427477,2.67326438859
124.363426605,2.76847362512
129.689126232,2.86655797829
135.242891916,2.96777991542
141.034490287,3.07244150816
147.074106216,3.18088543377
153.372360726,3.29349521696
159.940329674,3.4106945254
166.789563225,3.53294528456
173.932106163,3.66074431647
181.380519078,3.79461813011
189.147900446,3.93511539415
197.247909671,4.08279650739
205.694791101,4.23821954336
214.503399082,4.40192168754
223.689224075,4.57439511018
233.268419902,4.75605603315
243.257832148,4.94720557144
253.675027791,5.14798078144
264.53832609,5.35829426969
275.866830803,5.57776075997
287.68046378,5.80560926666
300,6.04058008276
