temperature_K,value_J/(kg-K)
4,2.06598568482
4.06803283246,2.0610834756
4.13722278149,2.06097646541
4.20758952758,2.06532301252
4.27915308593,2.07382508508
4.35193381217,2.08622143755
4.42595240815,2.10228188533
4.50122992782,2.12180248566
4.5777877832,2.14460147055
4.65564775053,2.17051580697
4.73483197638,2.19939828357
4.81536298402,2.23111504158
4.8972636798,2.26554348306
4.98055735966,2.30257050123
5.06526771577,2.34209098767
5.15141884324,2.38400657885
5.23903524701,2.42822461048
5.32814184881,2.47465725352
5.41876399424,2.5232208095
5.51092745999,2.57383514622
5.60465846113,2.62642325729
5.69998365865,2.68091093147
5.79693016697,2.73722651902
5.89552556168,2.79530078396
5.99579788738,2.8550668322
6.09777566567,2.9164601063
6.20148790323,2.97941843857
6.30696410011,3.04388215468
6.4142342581,3.1097942206
6.52332888926,3.17710042629
6.63427902461,3.24574959969
6.74711622296,3.31569384545
6.86187257985,3.38688880271
6.97858073675,3.45929391722
7.09727389027,3.53287272291
7.21798580164,3.60759312895
7.34075080633,3.68342770836
7.46560382377,3.7603539849
7.5925803673,3.83835471513
7.72171655432,3.91741816338
7.85304911648,3.9975383672
7.9866154102,4.07871539194
8.12245342723,4.16095557285
8.26060180552,4.24427174412
8.40109984019,4.32868345423
8.54398749467,4.41421716744
8.68930541211,4.50090645188
8.83709492693,4.58879215447
8.98739807658,4.67792256388
9.14025761348,4.7683535624
9.2957170172,4.86014876814
9.45382050681,4.95337966927
9.61461305347,5.04812575186
9.77814039323,5.14447462342
9.94444904002,5.24252213402
10.1135862989,5.3423724972
10.2856002794,5.44413841281
10.4605399096,5.54794119409
10.6384549494,5.65391090106
10.8193960052,5.76218648273
11.0034145441,5.87291593004
11.1905629086,5.98625644194
11.3808943315,6.1023746066
11.5744629508,6.22144659988
11.7713238255,6.34365840293
11.9715329509,6.46920604093
12.1751472748,6.59829584456
12.3822247135,6.73114473615
12.5928241684,6.86798054184
12.8070055426,7.0090423313
13.0248297582,7.15458078648
13.2463587734,7.30485860038
13.4716556002,7.46015090721
13.7007843223,7.62074574476
13.9338101134,7.78694455002
14.1707992556,7.95906268854
14.4118191585,8.13743001855
14.6569383781,8.32239148993
14.9062266363,8.51430777861
15.1597548412,8.71355595666
15.4175951065,8.92053019784
15.6798207727,9.13564251888
15.9465064276,9.35932355586
16.2177279276,9.59202337548
16.4935624194,9.83421232032
16.7740883616,10.0863818874
17.0593855474,10.3490456389
17.3495351271,10.622740143
17.6446196312,10.9080259444
17.944722994,11.2054885614
18.2499305773,11.5157395073
18.5603291946,11.8394173344
18.8760071362,12.177188696
19.197054194,12.5297494239
19.5235616869,12.8978256169
19.8556224872,13.282174736
20.1933310467,13.6835867011
20.5367834237,14.1028849829
20.8860773102,14.5409276851
21.2413120598,14.9986086084
21.602588716,15.4768582896
21.9700100407,15.9766450066
22.3436805437,16.4989757414
22.7237065125,17.0448970894
23.110196042,17.6154961056
23.5032590658,18.2119010751
23.9030073874,18.8352821958
24.3095547116,19.4868521598
24.7230166774,20.1678666192
25.1435108902,20.8796245207
25.5711569562,21.6234682939
26.0060765155,22.4007838749
26.4483932771,23.2130005492
26.8982330543,24.0615905941
27.3557238,24.9480687023
27.8209956435,25.8739911669
28.2941809274,26.8409548074
28.775414245,27.8505956164
29.2648324791,28.9045871065
29.7625748404,30.0046383367
30.2687829073,31.1524915973
30.7836006664,32.3499197343
31.3071745531,33.5987230926
31.8396534934,34.9007260603
32.3811889463,36.2577731964
32.9319349469,37.6717249266
33.4920481501,39.144452792
34.0616878752,40.6778342399
34.6410161514,42.2737469479
35.2301977634,43.9340626725
35.8294002989,45.6606406226
36.4387941958,47.4553203556
37.058552791,49.3199142027
37.6888523693,51.2561992314
38.329872214,53.2659087608
38.9817946576,55.3507234469
39.6448051339,57.5122619656
40.3190922303,59.7520713207
41.0048477419,62.0716168168
41.7022667261,64.4722717381
42.4115475574,66.9553067832
43.1328919848,69.5218793124
43.8665051882,72.1730224688
44.6125958378,74.9096342423
45.3713761523,77.7324665522
46.1430619604,80.6421144283
46.9278727613,83.6390053776
47.7260317876,86.7233890266
48.5377660688,89.8953271371
49.3633064955,93.1546840929
50.2028878856,96.5011179612
51.0567490508,99.934072231
51.9251328643,103.452768337
52.8082863305,107.056199069
53.7064606546,110.743122977
54.6199113145,114.512059861
55.5488981334,118.361287463
56.4936853534,122.288839423
57.4545417111,126.292504616
58.4317405137,130.369827917
59.4255597168,134.518112484
60.4362820039,138.734423601
61.4641948659,143.015594128
62.5095906838,147.358231593
63.5727668113,151.758726941
64.6540256597,156.213264936
65.7536747836,160.717836215
66.8720269687,165.268250941
68.0094003204,169.860154046
69.1661183549,174.489041949
70.3425100904,179.150280722
71.5389101413,183.83912557
72.7556588133,188.550741525
73.9931022,193.280225244
75.2515922813,198.022627732
76.5314870238,202.772977885
77.8331504824,207.526306648
79.1569529041,212.277671642
80.5032708329,217.022182067
81.8724872171,221.755023692
83.2649915186,226.47148376
84.6811798231,231.166975591
86.1214549529,235.837062714
87.5862265819,240.477482325
89.0759113517,245.084167897
90.59093299,249.653270762
92.1317224316,254.181180493
93.6987179407,258.664543932
95.2923652356,263.100282719
96.9131176153,267.485609186
98.5614360888,271.818040495
100.237789506,276.09541093
101.942654691,280.315882232
103.676516578,284.477951931
105.439868348,288.580459604
107.233211573,292.622591017
109.057056352,296.603880155
110.911921463,300.524209085
112.798334506,304.383805712
114.716832054,308.183239396
116.667959808,311.923414498
118.652272748,315.605561879
120.670335297,319.231228384
122.722721473,322.802264411
124.81001506,326.320809559
126.932809771,329.789276486
129.091709416,333.210332973
131.287328076,336.586882294
133.520290275,339.922041936
135.791231159,343.219120703
138.100796679,346.481594274
140.44964377,349.713079205
142.838440541,352.917305425
145.267866464,356.09808723
147.73861257,359.25929274
150.251381639,362.404811806
152.806888407,365.538522351
155.405859767,368.664255025
158.049034972,371.785756167
160.737165851,374.906648911
163.47101702,378.030392376
166.251366098,381.160238768
169.079003932,384.299188283
171.954734819,387.449941622
174.879376735,390.614849975
177.85376157,393.795862273
180.87873536,396.994469541
183.955158535,400.211646167
187.083906155,403.447787926
190.265868166,406.702646584
193.501949649,409.975260961
196.793071079,413.263884366
200.140168588,416.565908322
203.544194228,419.877782615
207.006116244,423.194931734
210.52691935,426.51166789
214.107605008,429.821100879
217.749191713,433.11504524
221.452715282,436.383925277
225.219229152,439.616678684
229.049804673,442.800659841
232.945531419,445.921543901
236.907517497,448.96323327
240.936889859,451.907768244
245.034794624,454.735243991
249.202397406,457.423736403
253.440883644,459.949239797
257.751458938,462.285619735
262.135349394,464.404584926
266.593801971,466.275682331
271.128084837,467.86632021
275.739487729,469.141824334
280.429322322,470.065532652
285.198922598,470.598934402
290.049645228,470.701859547
294.982869957,470.332724575
300,469.448840674
