time_s,segment,solver_dt_s,ggg_Tavg_K,cold_stage_Tavg_K,sample_Tavg_K,support_1_heat_leak_W,support_2_heat_leak_W,switch_heat_flow_W,newton_iterations,trajectory_validation_state
0.00425,0,0.00025,1.0958842604299792,2.79499022145427,2.810256308461846,0.00013513010179365474,0.00018216392627583232,0.0002749447104596238,5,VALIDATED_BASELINE
0.0045000000000000005,0,0.00025,1.0962227283128068,2.7359468276380015,2.75054549868464,0.00014071157614808705,0.00018443872842807137,0.000262620321600639,4,VALIDATED_BASELINE
0.00475,0,0.00025,1.0965352414395901,2.6786807163824697,2.692637315833865,0.00014552075713571123,0.00018626178793975127,0.00025218678268598737,4,VALIDATED_BASELINE
0.005,0,0.00025,1.0968247701375322,2.6231837187611973,2.6365230409598523,0.00014982611579147318,0.0001878441716487261,0.00024328427146123776,5,VALIDATED_BASELINE
0.00525,0,0.00025,1.0970952796564564,2.5694430815114164,2.582189529222256,0.0001536713314725294,0.00018929204522942755,0.00023563386042196982,5,VALIDATED_BASELINE
0.0055,0,0.00025,1.0973469744151096,2.5174407682208217,2.529618411989909,0.0001569070043141121,0.0001903852241175225,0.00022901599013128195,5,VALIDATED_BASELINE
0.00575,0,0.00025,1.0975811715021584,2.467155751271244,2.4787879905879375,0.00015958323838639947,0.00019112156022755262,0.00022325803517299464,5,VALIDATED_BASELINE
0.006,0,0.00025,1.0977985965007258,2.4185646557596763,2.4296740999535205,0.0001617485837310839,0.00019159689566771042,0.00021821709593841662,5,VALIDATED_BASELINE
0.00625,0,0.00025,1.0979997992193553,2.3716414503345673,2.3822499808486364,0.00016345984409747496,0.00019175437809627205,0.00021378379419377267,5,VALIDATED_BASELINE
0.006500000000000001,0,0.00025,1.0981851601879997,2.3263582854961924,2.336486981809802,0.000164787463900382,0.00019165560049544186,0.00020986981647599216,5,VALIDATED_BASELINE
0.00675,0,0.00025,1.0983554516580212,2.2826852425850164,2.292354445196482,0.00016573596574403728,0.00019134670578228413,0.00020640111890617914,5,VALIDATED_BASELINE
0.007,0,0.00025,1.0985109663635755,2.2405905815789326,2.249819897697523,0.00016635234886614052,0.0001908155927425865,0.00020331442881884286,5,VALIDATED_BASELINE
0.00725,0,0.00025,1.0986520537759017,2.2000411579302614,2.2088494483551337,0.00016666698982700733,0.00019009825089206858,0.0002005578992133658,5,VALIDATED_BASELINE
0.0075,0,0.00025,1.0987793905837582,2.1610024447794043,2.1694078624188693,0.00016670499059095737,0.0001892012921710115,0.00019808968646844023,5,VALIDATED_BASELINE
0.00775,0,0.00025,1.098894323632409,2.123438872953239,2.1314588671005232,0.00016651316521471566,0.00018814769681256192,0.00019587427006370888,6,VALIDATED_BASELINE
0.008,0,0.00025,1.0989974451079938,2.087313979091087,2.0949653205616894,0.00016613295184057897,0.00018695870925836768,0.00019387796830924462,6,VALIDATED_BASELINE
0.00825,0,0.00025,1.0990903120617361,2.052590327324653,2.0598891613540675,0.0001655506981763021,0.0001856540076930928,0.00019207521913803006,5,VALIDATED_BASELINE
0.0085,0,0.00025,1.0991737930526266,2.0192297942436,2.0261916535249256,0.00016479895208830136,0.00018425500169309722,0.00019044372946726916,4,VALIDATED_BASELINE
0.00875,0,0.00025,1.0992487849851653,1.9871939083717194,1.9938337188374573,0.00016389455878796134,0.00018282514655518914,0.00018896415481420775,4,VALIDATED_BASELINE
0.009000000000000001,0,0.00025,1.0993165004380085,1.9564432996417995,1.9627754799708232,0.00016285912802233804,0.00018132663390632998,0.00018762007610043682,5,VALIDATED_BASELINE
0.00925,0,0.00025,1.099377538690253,1.926938174377172,1.9329766234153236,0.00016170546645273394,0.00017977678692960065,0.00018639643106346256,5,VALIDATED_BASELINE
0.0095,0,0.00025,1.0994322356236084,1.898638437520095,1.9043965488906038,0.00016044873562893878,0.00017817900339537506,0.00018528067992660887,5,VALIDATED_BASELINE
0.00975,0,0.00025,1.099481189441506,1.8715039151621808,1.8769945803126948,0.00015910520567757652,0.0001765432201288635,0.00018426260483692109,4,VALIDATED_BASELINE
