temperature_K,value_W/(m-K)
1,0.00243500579995
1.04556854596,0.00268993830714
1.09321358429,0.00294932151469
1.14302973775,0.00321163818209
1.19511594088,0.00347558177194
1.24957563655,0.00374008548379
1.30651698137,0.00400433942549
1.36605306048,0.00426779730077
1.42830211214,0.00453017434133
1.49338776258,0.00479143836378
1.56143927147,0.00505179582504
1.63259178866,0.00531167462567
1.70698662261,0.00557170520856
1.78477152097,0.00583270125598
1.86610096404,0.00609564102937
1.95113647158,0.00636165014451
2.04004692355,0.00663198634406
2.13300889554,0.00690802662919
2.23020700942,0.00719125694471
2.33183430002,0.0074832644788
2.43809259848,0.00778573253703
2.54919293309,0.00810043787645
2.66535594841,0.00842925033526
2.78681234344,0.00877413456256
2.91380332978,0.00913715363548
3.04658111071,0.00952047434505
3.18540938206,0.00992637393215
3.33056385588,0.0103572480602
3.482332808,0.0108156198171
3.64101765059,0.0113041495451
3.80693353073,0.0118256453022
3.98040995627,0.0123830737614
4.16179145029,0.0129795713511
4.35143823525,0.0136184554394
4.54972694844,0.0143032353526
4.75705138998,0.0150376230104
4.97382330485,0.0158255429433
5.20047320069,0.0166711414405
5.43745120273,0.0175787945573
5.68522794774,0.0185531146864
5.94429551874,0.0195989553775
6.21516842226,0.0207214140641
6.49838461013,0.0219258323356
6.79450654787,0.0232177933713
7.10412233174,0.0246031161365
7.42784685669,0.0260878459297
7.76632303753,0.0276782408627
8.12022308577,0.0293807538581
8.49024984462,0.0312020097602
8.87713818484,0.0331487771784
9.28165646416,0.0352279347153
9.70460805329,0.0374464312829
10.1468329313,0.0398112402742
10.6092093541,0.0423293074362
11.0926555981,0.0450074923873
11.5981317845,0.0478525038383
12.1266417857,0.0508708286994
12.6792352192,0.054068655407
13.2570095319,0.0574517919535
13.86111218,0.0610255792773
14.4927429074,0.0647948008408
15.1531561286,0.0687635894018
15.84366342,0.0729353321616
16.5656361247,0.0773125756395
17.3205080757,0.081896931778
18.1097784439,0.0866889869218
18.9350147152,0.0916882154218
19.7978558034,0.0968928996937
20.7000153054,0.102300058604
21.6432849041,0.107905386052
22.6295379269,0.11370320157
23.6607330658,0.119686414668
24.7389182679,0.125846504489
25.8662348019,0.132173516154
27.0449215111,0.138656074924
28.2773192599,0.145281418997
29.565875582,0.152035451441
30.9131495422,0.158902811386
32.3218168178,0.165866964212
33.7946750128,0.172910310059
35.3346492141,0.180014309594
36.9447978007,0.187159625549
38.6283185171,0.194326278201
40.3885548246,0.201493812595
42.2290025412,0.208641475039
44.1533167841,0.215748396131
46.1653192291,0.222793777436
48.2690056999,0.229757078769
50.4685541044,0.236618203039
52.7683327314,0.243357675626
55.1729089264,0.249956815359
57.6870581623,0.256397894336
60.3157735232,0.262664284083
63.0642756209,0.268740585792
65.9380229626,0.274612742756
68.9427227922,0.280268133464
72.084342424,0.285695644207
75.3691210945,0.290885720459
78.8035823527,0.295830396712
82.3945470165,0.300523304787
86.1491467187,0.304959661088
90.07483807,0.309136233534
94.179417468,0.313051289255
98.4710365809,0.316704524383
102.958218537,0.320096977472
107.64987485,0.32323092826
112.555323119,0.32610978359
117.684305533,0.328737952384
123.047008218,0.331120711548
128.654081466,0.33326406473
134.51666089,0.335174595712
140.646389533,0.336859318202
147.055440998,0.338325523621
153.756543619,0.339580628396
160.763005743,0.34063202209
168.088742158,0.341486917578
175.74830173,0.34215220435
183.756896294,0.342634305856
192.130430867,0.342939041734
200.885535236,0.343071495662
210.03959698,0.343035889493
219.610796007,0.342835464347
229.618140658,0.34247236929
240.081505452,0.34194755832
251.021670566,0.34126069644
262.460363097,0.34041007575
274.420300215,0.339392542634
286.925234276,0.338203437376
300,0.336836547753
