temperature_K,value_W/(m-K)
4,0.775351337743
4.27915308593,0.836826450564
4.5777877832,0.903081046384
4.8972636798,0.974402888118
5.23903524701,1.0511036716
5.60465846113,1.13352118867
5.99579788738,1.22202152859
6.4142342581,1.31700127169
6.86187257985,1.41888962826
7.34075080633,1.52815047494
7.85304911648,1.64528423879
8.40109984019,1.77082957747
8.98739807658,1.90536480117
9.61461305347,2.04950897854
10.2856002794,2.2039226653
11.0034145441,2.36930819033
11.7713238255,2.54640942971
12.5928241684,2.73601099606
13.4716556002,2.93893676703
14.4118191585,3.15604767544
15.4175951065,3.3882386832
16.4935624194,3.63643486315
17.6446196312,3.9015865177
18.8760071362,4.18466327076
20.1933310467,4.48664708074
21.602588716,4.80852413729
23.110196042,5.15127562334
24.7230166774,5.51586734643
26.4483932771,5.90323826978
28.2941809274,6.31428800185
30.2687829073,6.7498633346
32.3811889463,7.21074395183
34.6410161514,7.6976274597
37.058552791,8.21111391963
39.6448051339,8.75169008672
42.4115475574,9.31971357284
45.3713761523,9.91539716025
48.5377660688,10.5387934862
51.9251328643,11.1897803004
55.5488981334,11.8680464629
59.4255597168,12.5730787991
63.5727668113,13.304149862
68.0094003204,14.0603065682
72.7556588133,14.840359575
77.8331504824,15.6428731599
83.2649915186,16.4661552419
89.0759113517,17.3082470678
95.2923652356,18.1669119692
101.942654691,19.0396224898
109.057056352,19.9235451004
116.667959808,20.8155216619
124.81001506,21.7120467863
133.520290275,22.6092402868
142.838440541,23.5028140203
152.806888407,24.3880326261
163.47101702,25.2596679677
174.879376735,26.1119475213
187.083906155,26.9384975379
200.140168588,27.7322825732
214.107605008,28.4855439491
229.049804673,29.1897409086
245.034794624,29.8354996755
262.135349394,30.4125773191
280.429322322,30.9098492511
300,31.3153312659
